order_id,customer_id,order_date,order_value_usd,origin_city,destination_city,priority_level,payment_method
21663,4607,2024-08-17,12901.91,Sydney,Sydney,Standard,Card
21664,408,2023-05-31,4742.75,Sydney,Toronto,Standard,Wire
21665,1282,2023-12-23,11038.72,Mumbai,Sydney,Standard,UPI
21666,2120,2023-11-12,96.13,Toronto,Singapore,Express,Card
21667,794,2025-03-11,5821.9,Sydney,London,Express,UPI
21668,862,2023-05-25,656.09,Berlin,Berlin,Overnight,Wire
21669,4378,2023-09-10,7657.34,London,Berlin,Express,Corporate Billing
21670,1073,2025-01-05,10314.15,Singapore,Sydney,Express,Card
21671,4529,2024-03-14,11188.38,Mumbai,Singapore,Standard,Corporate Billing
21672,1390,2024-10-27,10846.32,Berlin,Toronto,Overnight,Card
21673,4691,2023-11-15,2656.34,Mumbai,Berlin,Standard,UPI
21674,4491,2024-10-24,3924.93,Toronto,London,Standard,Card
21675,299,2024-11-05,8363.95,New York,Mumbai,Overnight,Wire
21676,2857,2023-05-14,13430.62,Singapore,Mumbai,Overnight,Wire
21677,107,2023-02-17,10656.02,New York,Berlin,Express,Card
21678,2818,2023-03-26,12805.93,London,Toronto,Overnight,Wire
21679,3341,2023-01-15,7595.35,Dubai,Toronto,Express,Card
21680,2151,2024-05-12,7983.64,New York,Singapore,Express,Card
21681,1869,2025-04-21,3817.98,Dubai,Toronto,Overnight,Card
21682,1618,2023-02-27,2930.57,Sydney,London,Express,Card
21683,2506,2025-05-21,10516.13,New York,Dubai,Standard,Corporate Billing
21684,4240,2025-04-23,11583.81,Dubai,Singapore,Overnight,Wire
21685,1066,2023-01-26,5747.84,Dubai,Sydney,Standard,Card
21686,3282,2024-05-24,1155.32,Dubai,London,Overnight,UPI
21687,4488,2023-08-01,6669.19,Toronto,New York,Overnight,UPI
21688,3443,2024-02-09,4032.96,Sydney,New York,Express,Card
21689,2582,2023-09-21,5093.91,London,Dubai,Overnight,Card
21690,4416,2024-08-02,3578.1,London,Sydney,Express,Card
21691,1509,2025-05-07,3538.28,Singapore,Toronto,Overnight,Corporate Billing
21692,2425,2024-12-17,1775.5,Berlin,Dubai,Standard,Wire
21693,3158,2023-10-02,6917.09,Dubai,London,Express,Card
21694,1357,2024-02-04,6976.53,New York,Singapore,Express,UPI
21695,2036,2024-05-02,5273.22,Toronto,Berlin,Standard,Wire
21696,1026,2024-02-05,3147.67,Sydney,London,Overnight,Corporate Billing
21697,4905,2025-01-09,6174.16,Toronto,Berlin,Overnight,Corporate Billing
21698,3237,2023-12-29,9340.41,Mumbai,Toronto,Standard,Corporate Billing
21699,4093,2024-05-03,4365.98,Singapore,New York,Express,Corporate Billing
21700,69,2025-02-02,2541.78,Dubai,Sydney,Standard,UPI
21701,2094,2024-08-09,14202.54,Toronto,New York,Standard,Card
21702,2985,2023-05-05,1060.67,Singapore,New York,Overnight,Wire
21703,4829,2023-07-31,9215.33,Dubai,Singapore,Overnight,Card
21704,4689,2023-09-13,10195.21,Berlin,Singapore,Express,Card
21705,682,2023-03-10,150.12,Sydney,Singapore,Standard,Card
21706,4353,2024-03-12,6425.64,London,Berlin,Express,UPI
21707,3517,2024-03-14,11949.83,London,Dubai,Standard,UPI
21708,4224,2024-03-06,3702.22,London,Mumbai,Overnight,Card
21709,2245,2023-07-27,2021.32,London,Dubai,Overnight,Corporate Billing
21710,4174,2024-05-23,11703.05,Sydney,London,Standard,Wire
21711,3068,2024-08-06,10120.27,Berlin,Mumbai,Express,Corporate Billing
21712,1770,2023-10-06,10643.12,Dubai,Toronto,Express,Card
21713,1332,2025-05-13,8702.34,Dubai,London,Express,UPI
21714,2760,2025-06-01,13051.8,Toronto,Singapore,Standard,Card
21715,2881,2025-03-21,13966.78,New York,Dubai,Overnight,Corporate Billing
21716,4533,2024-05-31,8110.29,Toronto,Toronto,Express,Wire
21717,2570,2024-06-03,2479.36,Mumbai,Toronto,Standard,UPI
21718,2121,2024-08-03,7559.99,Toronto,Sydney,Standard,UPI
21719,2734,2024-06-17,1120.34,London,Dubai,Standard,Card
21720,4904,2025-05-31,4378.58,New York,Dubai,Standard,Card
21721,564,2025-03-30,6169.16,Dubai,New York,Standard,Wire
21722,258,2023-03-07,517.62,Dubai,London,Express,Corporate Billing
21723,3023,2023-08-30,6428.88,Mumbai,Berlin,Standard,Card
21724,28,2023-09-30,4494.44,London,Dubai,Standard,Wire
21725,1924,2025-04-18,7726.88,Berlin,Sydney,Express,Card
21726,3929,2024-09-17,5842.65,New York,Toronto,Standard,UPI
21727,4758,2024-08-24,11779.3,New York,Berlin,Standard,Corporate Billing
21728,2277,2024-11-11,7283.6,New York,Dubai,Express,Corporate Billing
21729,3538,2024-11-05,5231.96,Toronto,Dubai,Standard,UPI
21730,4550,2023-12-15,4706.74,Mumbai,London,Express,Card
21731,23,2024-12-27,10038.65,Toronto,Berlin,Overnight,Corporate Billing
21732,2360,2023-06-02,4041.53,Singapore,London,Overnight,Corporate Billing
21733,4008,2024-10-14,13795.72,Mumbai,Dubai,Overnight,Card
21734,2684,2024-05-07,13131.65,Berlin,Toronto,Express,Corporate Billing
21735,1722,2023-12-07,1277.24,Berlin,Singapore,Express,Wire
21736,2913,2023-11-21,9854.52,Dubai,Singapore,Express,Card
21737,3464,2024-02-12,9903.33,Toronto,Sydney,Standard,UPI
21738,4859,2025-02-09,669.07,Dubai,New York,Standard,Wire
21739,3289,2024-08-06,12910.28,New York,Dubai,Express,Corporate Billing
21740,1463,2023-07-10,6156.62,London,Sydney,Overnight,UPI
21741,3622,2023-02-17,14828.31,Dubai,Mumbai,Express,UPI
21742,1508,2023-03-25,3861.71,New York,London,Overnight,UPI
21743,1506,2024-01-16,6170.59,Dubai,Mumbai,Standard,Corporate Billing
21744,4185,2024-06-04,10128.33,Singapore,New York,Standard,Corporate Billing
21745,3823,2024-07-21,13263.11,London,Berlin,Overnight,UPI
21746,1106,2023-02-22,1178.85,Sydney,Dubai,Express,Corporate Billing
21747,1546,2023-04-28,4976.64,Dubai,Sydney,Overnight,Wire
21748,3408,2025-03-04,1447.9,Toronto,Dubai,Overnight,Corporate Billing
21749,1530,2023-10-18,13292.68,Mumbai,Sydney,Overnight,Wire
21750,4830,2025-01-01,272.74,Singapore,London,Overnight,UPI
21751,2350,2024-05-26,11792.83,Berlin,Berlin,Standard,Card
21752,63,2024-05-03,3796.87,Berlin,Toronto,Express,UPI
21753,974,2025-03-20,6232.15,London,Dubai,Standard,Corporate Billing
21754,537,2023-01-05,5567.57,Sydney,New York,Standard,Wire
21755,2582,2023-02-13,86.52,Toronto,Sydney,Express,UPI
21756,118,2025-05-11,13888.83,London,Toronto,Standard,Wire
21757,3375,2025-01-10,608.02,London,Singapore,Express,Wire
21758,532,2024-12-19,8243.98,Toronto,Dubai,Overnight,Wire
21759,874,2023-11-02,10505.13,Sydney,New York,Overnight,Card
21760,2023,2023-08-16,6404.9,Mumbai,Sydney,Overnight,Corporate Billing
21761,3701,2023-01-02,14479.91,Mumbai,Singapore,Standard,Card
21762,4685,2024-06-01,13086.98,New York,New York,Standard,UPI
21763,309,2023-06-06,7562.14,Berlin,Singapore,Overnight,Card
21764,4710,2025-01-04,2631.15,Berlin,New York,Standard,UPI
21765,838,2023-02-14,5004.74,Toronto,New York,Express,Wire
21766,447,2024-10-28,12129.93,Mumbai,Dubai,Express,Wire
21767,4810,2024-07-27,3478.42,Dubai,New York,Overnight,UPI
21768,2014,2024-12-22,2979.46,Toronto,Dubai,Standard,UPI
21769,4277,2023-10-08,1957.67,Toronto,Sydney,Standard,Corporate Billing
21770,4222,2023-11-06,10477.28,New York,Dubai,Standard,UPI
21771,2664,2024-09-07,5842.56,Toronto,Sydney,Express,Corporate Billing
21772,4171,2025-05-27,8055.55,New York,Mumbai,Express,Wire
21773,2843,2024-06-01,4087.9,New York,Singapore,Standard,Card
21774,3500,2024-11-18,6847.22,Berlin,Singapore,Express,Wire
21775,417,2023-09-28,1991.66,Sydney,Toronto,Standard,Corporate Billing
21776,742,2025-05-03,13603.76,Sydney,London,Express,UPI
21777,2247,2025-02-02,6662.41,Sydney,London,Standard,Card
21778,4197,2024-02-17,913.04,Sydney,Berlin,Standard,Card
21779,2280,2023-07-11,6627.31,Singapore,Sydney,Standard,Wire
21780,2005,2025-03-15,11762.21,London,Toronto,Overnight,Wire
21781,662,2024-11-12,884.44,Singapore,London,Standard,UPI
21782,2094,2023-01-31,7838.27,Singapore,New York,Overnight,Card
21783,4226,2024-02-18,249.77,Sydney,Sydney,Standard,Wire
21784,2888,2023-08-23,7722.51,Sydney,Dubai,Overnight,Wire
21785,3694,2024-09-11,2560.96,London,Mumbai,Express,Corporate Billing
21786,2956,2025-03-21,13654.14,London,London,Standard,UPI
21787,3727,2023-06-20,10301.08,Berlin,Dubai,Standard,Corporate Billing
21788,72,2023-05-28,1598.81,Sydney,New York,Express,UPI
21789,2289,2023-10-16,6257.22,New York,Mumbai,Express,UPI
21790,2037,2024-02-28,1364.88,New York,Sydney,Express,Corporate Billing
21791,1590,2024-08-17,14498.75,New York,Singapore,Overnight,Corporate Billing
21792,2163,2025-01-05,10576.15,London,New York,Express,Card
21793,4420,2024-10-26,383.43,Sydney,Dubai,Standard,UPI
21794,3183,2025-01-06,11673.03,London,London,Overnight,Card
21795,3712,2023-06-04,531.28,Berlin,Berlin,Express,Corporate Billing
21796,2093,2023-06-04,3027.66,Toronto,Toronto,Standard,Card
21797,798,2024-05-09,1113.58,Toronto,Mumbai,Standard,Wire
21798,120,2024-01-19,7640.83,Mumbai,Sydney,Overnight,UPI
21799,788,2023-03-24,2213.25,Toronto,Singapore,Express,UPI
21800,1377,2025-06-12,10580.11,Singapore,London,Standard,Corporate Billing
21801,4420,2025-05-10,2552.15,Sydney,New York,Standard,Card
21802,2404,2025-02-14,8683.99,Dubai,London,Overnight,Corporate Billing
21803,131,2024-01-11,8303.53,Toronto,New York,Express,Card
21804,757,2024-10-26,4647.05,New York,London,Express,UPI
21805,7,2024-01-20,6875.95,London,Dubai,Express,Corporate Billing
21806,666,2024-05-15,4281.96,Dubai,Berlin,Standard,Card
21807,42,2025-06-17,6279.5,Singapore,Singapore,Overnight,Corporate Billing
21808,2392,2023-11-11,6483.15,Mumbai,London,Standard,Wire
21809,3493,2024-04-13,2611.39,Toronto,Mumbai,Express,Wire
21810,2624,2024-02-15,8146.88,Mumbai,London,Overnight,UPI
21811,395,2024-06-04,1560.93,New York,New York,Overnight,UPI
21812,589,2024-07-25,9416.41,Toronto,Berlin,Express,UPI
21813,1697,2024-08-17,2087.84,Mumbai,Sydney,Express,UPI
21814,4515,2023-02-03,11555.85,Sydney,Toronto,Standard,Card
21815,705,2023-06-25,6872.94,Toronto,Sydney,Overnight,UPI
21816,4734,2023-03-08,12788.93,Sydney,Berlin,Standard,Card
21817,4169,2024-04-02,352.05,London,Mumbai,Express,Card
21818,1936,2025-02-23,10498.91,Toronto,Toronto,Standard,UPI
21819,2126,2024-03-03,7650.9,Toronto,Mumbai,Express,Corporate Billing
21820,2413,2024-04-03,9683.1,Mumbai,Dubai,Overnight,Card
21821,915,2023-12-08,8406.94,London,Dubai,Express,Card
21822,525,2023-03-27,786.13,London,Mumbai,Overnight,Wire
21823,613,2023-08-16,8373.42,London,London,Overnight,Corporate Billing
21824,3966,2023-10-13,5829.29,Berlin,Berlin,Standard,Card
21825,2061,2024-12-18,8098.26,London,Dubai,Overnight,Wire
21826,1398,2024-03-22,8382.82,Singapore,Dubai,Overnight,Corporate Billing
21827,2779,2023-04-03,2058.72,Mumbai,Singapore,Express,Wire
21828,4622,2025-01-29,8254.2,Toronto,Berlin,Overnight,UPI
21829,3849,2025-05-21,3489.51,Mumbai,New York,Standard,Wire
21830,611,2023-09-20,3066.49,Berlin,Dubai,Standard,Wire
21831,4202,2023-08-28,3217.98,Berlin,Singapore,Overnight,UPI
21832,3862,2023-04-14,8422.59,Singapore,Singapore,Express,Card
21833,2641,2025-04-07,1036.54,Toronto,Dubai,Express,Card
21834,4916,2023-03-20,2225.67,New York,Sydney,Overnight,Wire
21835,4441,2024-01-05,10189.01,Sydney,New York,Standard,Card
21836,2290,2023-05-18,5174.07,Toronto,Sydney,Express,Wire
21837,4529,2023-11-03,6285.32,Toronto,New York,Express,UPI
21838,2298,2024-01-20,10154.16,Sydney,New York,Standard,Wire
21839,2185,2024-12-04,993.38,Mumbai,Toronto,Express,Corporate Billing
21840,1493,2024-10-03,3776.75,Mumbai,New York,Overnight,UPI
21841,3093,2024-04-05,12160.48,Berlin,Berlin,Express,Card
21842,843,2024-04-15,11097.4,Toronto,Mumbai,Express,Card
21843,1815,2024-09-13,7781.09,Berlin,New York,Standard,UPI
21844,2137,2025-05-27,12195.41,New York,New York,Standard,Card
21845,841,2024-12-19,6867.79,Singapore,Dubai,Express,Corporate Billing
21846,1190,2023-01-20,11190.64,Berlin,Sydney,Standard,Card
21847,1475,2023-01-16,12041.98,Singapore,Sydney,Standard,UPI
21848,999,2025-04-29,7847.99,Sydney,London,Express,UPI
21849,1533,2023-10-10,13157.99,Berlin,Singapore,Overnight,Card
21850,3086,2023-01-11,12469.54,Toronto,London,Express,Corporate Billing
21851,116,2023-12-27,8590.35,New York,London,Overnight,Card
21852,2950,2024-12-08,6302.96,London,Sydney,Standard,UPI
21853,243,2023-04-29,14597.88,New York,Berlin,Express,UPI
21854,3255,2023-07-04,4339.81,Toronto,Singapore,Overnight,Card
21855,1109,2024-09-21,1528.85,Singapore,Berlin,Overnight,Corporate Billing
21856,4926,2024-01-05,12649.89,London,Singapore,Standard,UPI
21857,3821,2023-05-12,12825.97,Berlin,Berlin,Standard,Corporate Billing
21858,4466,2025-02-01,336.98,Berlin,Mumbai,Standard,Wire
21859,3113,2023-03-14,13635.89,Sydney,Dubai,Standard,UPI
21860,1609,2023-01-11,9966.84,New York,Toronto,Standard,UPI
21861,3454,2023-01-19,9210.95,Singapore,London,Overnight,Corporate Billing
21862,892,2025-02-03,7237.54,Toronto,New York,Overnight,UPI
21863,2270,2023-02-07,2941.23,Mumbai,Berlin,Overnight,Wire
21864,1113,2024-11-27,10768.28,Singapore,Mumbai,Overnight,Card
21865,2873,2023-10-09,8299.81,London,Singapore,Overnight,Card
21866,455,2024-07-14,1742.8,Berlin,Mumbai,Express,Corporate Billing
21867,711,2025-03-09,2948.5,London,Sydney,Express,Card
21868,390,2025-01-24,10550.11,London,Berlin,Overnight,Corporate Billing
21869,863,2025-01-30,11287.89,Toronto,New York,Standard,Corporate Billing
21870,1439,2024-02-06,622.86,Mumbai,Sydney,Express,Wire
21871,3963,2024-03-27,3526.0,Mumbai,Singapore,Express,Wire
21872,2142,2023-06-10,13037.03,Berlin,London,Express,UPI
21873,2224,2023-08-26,3910.68,Berlin,Singapore,Overnight,UPI
21874,4058,2025-03-30,7906.08,London,Sydney,Overnight,Wire
21875,4639,2024-03-15,13922.34,Mumbai,New York,Standard,Corporate Billing
21876,440,2023-09-18,11360.84,Sydney,Singapore,Standard,Wire
21877,519,2024-07-19,9443.07,Toronto,Mumbai,Express,Card
21878,3058,2025-02-19,1153.33,New York,Mumbai,Express,Wire
21879,1246,2024-12-19,7921.42,Sydney,Singapore,Standard,Corporate Billing
21880,3128,2023-05-28,12697.42,London,London,Express,UPI
21881,1782,2024-04-11,3242.4,Dubai,Toronto,Express,Card
21882,4371,2024-02-02,11564.64,London,Toronto,Express,Card
21883,2376,2023-07-24,4985.62,Sydney,Dubai,Express,Card
21884,2692,2025-03-22,4234.7,Toronto,Sydney,Overnight,Card
21885,96,2023-09-05,1256.61,Sydney,Singapore,Express,Corporate Billing
21886,189,2025-05-18,10617.58,Toronto,Mumbai,Overnight,Wire
21887,75,2025-06-06,13957.81,Sydney,Berlin,Standard,Wire
21888,1973,2024-03-24,8601.77,London,Toronto,Overnight,UPI
21889,853,2024-10-15,9648.75,Mumbai,Sydney,Express,UPI
21890,2352,2024-02-05,6658.44,New York,Toronto,Overnight,Card
21891,2785,2023-08-27,2399.82,Sydney,Berlin,Express,Card
21892,1528,2025-02-16,2802.88,London,Sydney,Overnight,UPI
21893,4291,2024-11-06,7089.3,London,London,Standard,Card
21894,546,2023-11-25,9386.09,New York,New York,Overnight,UPI
21895,588,2024-05-20,3377.43,Toronto,Toronto,Overnight,Corporate Billing
21896,2160,2023-11-17,13732.22,Berlin,Dubai,Express,Card
21897,4177,2023-03-23,7407.4,New York,London,Express,Card
21898,40,2023-09-06,335.14,Dubai,Mumbai,Overnight,Wire
21899,2293,2024-05-15,12251.82,Mumbai,Dubai,Standard,UPI
21900,1182,2024-11-08,11065.09,Toronto,Berlin,Standard,Wire
21901,4477,2023-07-06,12380.18,New York,Toronto,Overnight,UPI
21902,2394,2024-07-09,13099.32,Singapore,Toronto,Overnight,Card
21903,2424,2024-12-21,14830.55,Dubai,New York,Express,Corporate Billing
21904,2039,2024-03-17,2458.41,London,Berlin,Standard,Wire
21905,2756,2023-08-23,3115.2,Sydney,Sydney,Overnight,Wire
21906,1814,2023-04-11,5621.81,Sydney,Singapore,Express,Wire
21907,3859,2023-06-24,2778.06,New York,London,Standard,UPI
21908,3531,2025-04-12,917.35,Singapore,New York,Overnight,Card
21909,2070,2023-06-17,11340.77,Dubai,Mumbai,Overnight,UPI
21910,1979,2024-07-12,1130.48,Sydney,Berlin,Overnight,Card
21911,1229,2023-08-29,9705.71,Singapore,Berlin,Express,Wire
21912,4937,2023-01-24,4198.37,New York,Toronto,Express,Card
21913,2278,2024-11-12,9394.64,Toronto,Mumbai,Standard,UPI
21914,3638,2025-05-19,14313.37,Toronto,Sydney,Express,Wire
21915,919,2025-02-22,12074.6,Toronto,Dubai,Overnight,UPI
21916,155,2024-09-10,14001.51,London,Dubai,Express,Corporate Billing
21917,1150,2023-05-04,1567.76,New York,Berlin,Overnight,Card
21918,1880,2024-11-25,7502.75,Toronto,Toronto,Standard,Corporate Billing
21919,871,2023-11-11,4717.93,Mumbai,London,Standard,UPI
21920,2976,2025-01-15,7508.33,Dubai,Dubai,Standard,Corporate Billing
21921,664,2024-09-21,7139.58,Dubai,New York,Standard,Card
21922,4476,2023-11-22,8265.85,Toronto,Toronto,Express,Corporate Billing
21923,4154,2025-04-08,999.73,Dubai,New York,Standard,Corporate Billing
21924,5000,2024-01-18,2989.72,New York,Singapore,Express,Corporate Billing
21925,1945,2024-11-27,3273.07,New York,Toronto,Standard,Corporate Billing
21926,4384,2024-03-03,8083.13,Toronto,Sydney,Standard,Corporate Billing
21927,1679,2024-06-19,9144.83,New York,Toronto,Standard,UPI
21928,4145,2024-03-09,3074.23,London,Singapore,Standard,Corporate Billing
21929,2883,2025-04-06,13303.4,Sydney,Singapore,Standard,Wire
21930,948,2025-05-06,8714.17,Dubai,Mumbai,Overnight,Wire
21931,1170,2023-09-12,3178.03,Mumbai,London,Overnight,Corporate Billing
21932,3836,2024-05-26,11067.41,Dubai,Dubai,Overnight,Card
21933,1907,2024-12-30,12340.42,Singapore,Dubai,Express,Card
21934,1893,2024-08-17,1477.43,Singapore,Singapore,Overnight,Wire
21935,2500,2024-02-11,8238.53,Toronto,Toronto,Overnight,UPI
21936,4286,2024-12-20,12064.4,Toronto,Mumbai,Overnight,Corporate Billing
21937,2899,2024-06-21,3964.61,Sydney,Mumbai,Overnight,Corporate Billing
21938,472,2024-07-01,3736.55,Dubai,Dubai,Standard,Card
21939,2688,2024-08-25,12390.3,Berlin,New York,Express,Card
21940,2544,2023-06-07,11544.88,Berlin,Sydney,Standard,Wire
21941,2300,2025-04-06,11431.98,Singapore,Dubai,Standard,Wire
21942,281,2023-05-05,1483.34,Dubai,Mumbai,Standard,UPI
21943,1781,2024-03-08,12523.0,Singapore,Dubai,Overnight,Card
21944,4055,2024-05-14,14243.09,New York,Sydney,Overnight,UPI
21945,3253,2024-07-28,10460.51,Toronto,Dubai,Overnight,Wire
21946,4587,2023-10-29,12980.47,London,Singapore,Overnight,Corporate Billing
21947,3597,2023-01-01,9654.5,New York,London,Express,Card
21948,1144,2024-06-22,452.14,Singapore,Sydney,Overnight,Card
21949,1866,2024-04-22,11179.22,New York,London,Express,Card
21950,3306,2023-10-24,11457.97,Singapore,Toronto,Overnight,Corporate Billing
21951,3388,2024-03-31,7088.08,Singapore,Berlin,Overnight,Wire
21952,4093,2024-02-23,11595.32,Toronto,London,Standard,Card
21953,4116,2023-08-09,4572.18,Dubai,Toronto,Standard,UPI
21954,4447,2023-12-18,3603.77,Toronto,Singapore,Standard,Corporate Billing
21955,2999,2023-07-07,2627.34,Sydney,Berlin,Express,UPI
21956,1737,2024-10-03,959.38,Sydney,Sydney,Standard,Corporate Billing
21957,797,2024-03-11,5103.88,London,Toronto,Express,UPI
21958,2067,2024-04-28,13937.36,New York,Singapore,Standard,Corporate Billing
21959,4595,2023-09-23,10449.97,New York,Sydney,Overnight,UPI
21960,1553,2023-01-17,11625.93,New York,Mumbai,Express,UPI
21961,1053,2023-07-30,12569.43,Mumbai,Sydney,Express,Corporate Billing
21962,4969,2024-05-16,5346.44,New York,Dubai,Express,Card
21963,672,2024-04-25,7846.75,Toronto,Mumbai,Express,Wire
21964,1230,2024-06-17,6737.31,Mumbai,New York,Express,Corporate Billing
21965,2975,2023-06-27,5721.63,Berlin,Toronto,Overnight,UPI
21966,2373,2024-11-10,13696.27,New York,New York,Standard,Card
21967,3919,2024-04-07,3062.78,Berlin,Dubai,Express,Corporate Billing
21968,655,2024-01-29,5149.54,Dubai,New York,Express,UPI
21969,2922,2025-06-11,7549.66,Toronto,Mumbai,Overnight,Wire
21970,1893,2023-01-17,6706.56,Singapore,Mumbai,Standard,Card
21971,4197,2023-07-12,4672.02,Berlin,Singapore,Standard,Wire
21972,1875,2024-07-15,12546.25,Singapore,London,Overnight,Card
21973,1719,2023-05-28,1120.55,Mumbai,Dubai,Standard,Corporate Billing
21974,2466,2023-08-16,245.28,London,Sydney,Overnight,UPI
21975,1201,2024-11-04,6713.16,Toronto,Berlin,Express,Card
21976,838,2023-12-30,14782.3,Sydney,New York,Standard,UPI
21977,4931,2024-08-18,8216.14,Toronto,Mumbai,Overnight,Wire
21978,4723,2024-07-07,12782.69,New York,Mumbai,Overnight,UPI
21979,1513,2025-02-06,3951.37,Toronto,Singapore,Express,UPI
21980,2976,2023-01-10,11028.7,Toronto,Singapore,Overnight,Corporate Billing
21981,1969,2024-08-17,4519.29,New York,Toronto,Express,UPI
21982,1538,2024-03-30,5316.08,Berlin,Dubai,Overnight,Corporate Billing
21983,2010,2023-11-13,6039.59,Singapore,Sydney,Standard,Wire
21984,2272,2023-02-17,193.77,Mumbai,Sydney,Express,Card
21985,4348,2025-01-13,4529.77,London,Sydney,Standard,Wire
21986,4777,2023-10-31,1552.35,Dubai,London,Standard,Corporate Billing
21987,3783,2024-12-14,1190.62,Singapore,London,Standard,UPI
21988,4998,2024-11-14,9403.87,Toronto,Toronto,Express,UPI
21989,4191,2023-03-08,5698.87,Singapore,Toronto,Overnight,UPI
21990,4426,2024-08-23,4630.89,Sydney,Singapore,Standard,UPI
21991,3710,2025-03-18,10287.64,Dubai,Dubai,Standard,Corporate Billing
21992,2810,2024-05-20,139.67,Toronto,New York,Standard,Wire
21993,480,2023-06-18,10129.95,Sydney,Dubai,Express,Card
